,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
0,48929537,False,Data Analyst / Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 70000, 'to': 200000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Большая Семеновская улица', 'building': '11с11', 'description': None, 'lat': 55.782795, 'lng': 37.704287, 'raw': 'Москва, Большая Семеновская улица, 11с11', 'metro': {'station_name': 'Электрозаводская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.161', 'line_id': '3', 'lat': 55.782057, 'lng': 37.7053}, 'metro_stations': [{'station_name': 'Электрозаводская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.161', 'line_id': '3', 'lat': 55.782057, 'lng': 37.7053}], 'id': '513700'}",,,2021-10-24T14:40:39+0300,2021-10-24T14:40:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48929537,,https://api.hh.ru/vacancies/48929537?host=hh.ru,https://hh.ru/vacancy/48929537,[],"{'id': '1870134', 'name': 'Национальное Бюро Информатизации', 'url': 'https://api.hh.ru/employers/1870134', 'alternate_url': 'https://hh.ru/employer/1870134', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1520315.png', '90': 'https://hhcdn.ru/employer-logo/1520314.png', 'original': 'https://hhcdn.ru/employer-logo-original/269446.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1870134', 'trusted': True}","{'requirement': 'Существенным преимуществом будет знание библиотеки pyomo. 2) <highlighttext>Аналитика</highlighttext> данных для прогнозирования внешних параметров. Знание стека технологий sk-learn и навыки...', 'responsibility': 'Основные задачи – создание цифровых двойников объектов, автоматизация процессов оценки состояния объекта управления (технологического процесса) по измеренным данным (балансирование системы, определение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
1,45191074,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 300000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-10-22T16:16:43+0300,2021-10-22T16:16:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=45191074,,https://api.hh.ru/vacancies/45191074?host=hh.ru,https://hh.ru/vacancy/45191074,[],"{'id': '2324020', 'name': 'Точка', 'url': 'https://api.hh.ru/employers/2324020', 'alternate_url': 'https://hh.ru/employer/2324020', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3414734.jpeg', '90': 'https://hhcdn.ru/employer-logo/3414733.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/743443.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2324020', 'trusted': True}","{'requirement': 'Есть опыт работы с методами машинного обучения и основными инструментами <highlighttext>data</highlighttext> science: Scikit-learn, XGBoost, CatBoost и т.п. ', 'responsibility': 'Придумывать и проверять гипотезы, которые позволят построить новые скоринговые модели и улучшить текущие. В результате они должны определять благонадёжность компаний...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
2,48276976,False,Data scientist / Product analyst,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Нижняя Красносельская улица', 'building': '35с9', 'description': None, 'lat': 55.776137, 'lng': 37.673987, 'raw': 'Москва, Нижняя Красносельская улица, 35с9', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '743543'}",,,2021-10-24T10:14:33+0300,2021-10-24T10:14:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48276976,,https://api.hh.ru/vacancies/48276976?host=hh.ru,https://hh.ru/vacancy/48276976,[],"{'id': '2652595', 'name': 'Bip.ru', 'url': 'https://api.hh.ru/employers/2652595', 'alternate_url': 'https://hh.ru/employer/2652595', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3882519.png', '240': 'https://hhcdn.ru/employer-logo/3882520.png', 'original': 'https://hhcdn.ru/employer-logo-original/860411.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2652595', 'trusted': True}","{'requirement': 'Опыт работы <highlighttext>аналитиком</highlighttext>/продуктовым <highlighttext>аналитиком</highlighttext> от двух лет. ● Технический вуз, сильную математическую базу. ● Отличное знание SQL. ● Опыт программирования на Python...', 'responsibility': 'Создание систем доступа данных, позволяющих каждому в компании иметь доступ к необходимым данным без необходимости на каждую задачу привлекать <highlighttext>аналитика</highlighttext>. ● '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
3,48975806,False,Инженер данных (Data Engineer),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': 250000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Годовикова', 'building': '9с1', 'description': None, 'lat': 55.806808, 'lng': 37.625621, 'raw': 'Москва, улица Годовикова, 9с1', 'metro': {'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}, 'metro_stations': [{'station_name': 'Алексеевская', 'line_name': 'Калужско-Рижская', 'station_id': '6.8', 'line_id': '6', 'lat': 55.807794, 'lng': 37.638699}], 'id': '6285994'}",,,2021-10-22T16:16:47+0300,2021-10-22T16:16:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48975806,,https://api.hh.ru/vacancies/48975806?host=hh.ru,https://hh.ru/vacancy/48975806,[],"{'id': '4021338', 'name': 'Студия Данных', 'url': 'https://api.hh.ru/employers/4021338', 'alternate_url': 'https://hh.ru/employer/4021338', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3963896.jpeg', '90': 'https://hhcdn.ru/employer-logo/3963895.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/880755.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4021338', 'trusted': True}","{'requirement': 'Опыт работы от 3-х лет в области Big <highlighttext>Data</highlighttext>. Знания и навыки разработки на одном из основных языков стэка...', 'responsibility': 'Общаться с <highlighttext>аналитиками</highlighttext> данных (<highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>), производственными и функциональными экспертами для определения требований к выгрузке, конвертации и представления данных. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
4,49076838,False,Data Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 2000, 'to': 3000, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-10-22T15:52:13+0300,2021-10-22T15:52:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49076838,,https://api.hh.ru/vacancies/49076838?host=hh.ru,https://hh.ru/vacancy/49076838,[],"{'id': '5810420', 'name': 'B9', 'url': 'https://api.hh.ru/employers/5810420', 'alternate_url': 'https://hh.ru/employer/5810420', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4056275.png', '240': 'https://hhcdn.ru/employer-logo/4056276.png', 'original': 'https://hhcdn.ru/employer-logo-original/903897.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5810420', 'trusted': True}","{'requirement': 'Good knowledge of any modern RDBMS (what are indexes, views, functions, triggers, etc). Proficient in <highlighttext>data</highlighttext> modeling of DWH. ', 'responsibility': 'Cleanse <highlighttext>data</highlighttext> ingested into DWH. Prep <highlighttext>data</highlighttext> for analysis based on guidance from <highlighttext>data</highlighttext> modelers and <highlighttext>data</highlighttext> <highlighttext>analysts</highlighttext>/<highlighttext>scientists</highlighttext>. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True
5,48873024,False,Data Analyst\Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Москва, Краснопролетарская, 4', 'metro': None, 'metro_stations': [], 'id': '324943'}",,,2021-10-24T12:43:42+0300,2021-10-24T12:43:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48873024,,https://api.hh.ru/vacancies/48873024?host=hh.ru,https://hh.ru/vacancy/48873024,[],"{'id': '4934', 'name': 'Билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Умение переложить бизнес-задачу на язык анализа данных, делать выводы на основе данных, визуализировать и презентовать результаты. Python <highlighttext>data</highlighttext> stack...', 'responsibility': 'Влиять на эффективность расходования маркетингового бюджета одного из крупнейших рекламодателей. Разработать и внедрить систему, принципы и подход к оценке эффективности...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
6,47586416,False,Data Scientist/Data Analyst,"{'id': 'rosbank-599-opyt', 'name': '«РОСБАНК, Societe Generale Group»'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-10-22T15:34:06+0300,2021-10-22T15:34:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47586416,,https://api.hh.ru/vacancies/47586416?host=hh.ru,https://hh.ru/vacancy/47586416,[],"{'id': '599', 'name': 'РОСБАНК, Societe Generale Group (Russia)', 'url': 'https://api.hh.ru/employers/599', 'alternate_url': 'https://hh.ru/employer/599', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/233430.png', '240': 'https://hhcdn.ru/employer-logo/590487.png', '90': 'https://hhcdn.ru/employer-logo/590486.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=599', 'trusted': True}","{'requirement': 'Знание теоретических основ и опыт практического применения статистических моделей и методов машинного обучения, <highlighttext>Data</highlighttext> Mining, методов анализа слабоструктурированных данных. ', 'responsibility': 'Сегментировать и выявлять группы клиентов для целей анализа внутреннего аудита. Big <highlighttext>Data</highlighttext> анализ и <highlighttext>Data</highlighttext> Mining основных банковских систем. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
7,49064279,False,Руководитель направления по аналитике данных (Lead data scientist),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-10-22T11:17:10+0300,2021-10-22T11:17:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49064279,,https://api.hh.ru/vacancies/49064279?host=hh.ru,https://hh.ru/vacancy/49064279,[],"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Хорошие знания Python 3. Опыт работа с Pandas, SQL, Spark/PySpark, Hive и др. инструментами для анализа малых и больших...', 'responsibility': 'Обсуждение задач и методов их решения совместно с фрод-<highlighttext>аналитиками</highlighttext> и бизнес-заказчиками, формулирование гипотез и их проверка. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
8,48278457,False,Аналитик данных (CRM),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 190000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-10-24T10:33:31+0300,2021-10-24T10:33:31+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48278457,,https://api.hh.ru/vacancies/48278457?host=hh.ru,https://hh.ru/vacancy/48278457,[],"{'id': '4151200', 'name': 'Метр Квадратный', 'url': 'https://api.hh.ru/employers/4151200', 'alternate_url': 'https://hh.ru/employer/4151200', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/725611.jpg', '240': 'https://hhcdn.ru/employer-logo/3343533.jpeg', '90': 'https://hhcdn.ru/employer-logo/3343532.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4151200', 'trusted': True}","{'requirement': 'Опыт работы в крупной компании (банки, телеком, retail) в подразделении <highlighttext>аналитики</highlighttext> от 1 года. Отличное знание SQL (написание сложных запросов...', 'responsibility': 'Проводить оценки клиентской базы: анализ жизненного цикла клиентов, прогнозирование поведения, построение клиентского портрета. Взаимодействовать с <highlighttext>data</highlighttext> <highlighttext>scientist</highlighttext> в рамках задач...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
9,48252917,False,Аналитик-разработчик / Data scientist (Middle/Senior),"{'id': '2343-2343-it', 'name': 'Компания «СПОРТМАСТЕР», SM Lab'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '3952'}",,,2021-10-22T14:48:16+0300,2021-10-22T14:48:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48252917,,https://api.hh.ru/vacancies/48252917?host=hh.ru,https://hh.ru/vacancy/48252917,[],"{'id': '2343', 'name': 'Спортмастер', 'url': 'https://api.hh.ru/employers/2343', 'alternate_url': 'https://hh.ru/employer/2343', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/232431.jpg', '240': 'https://hhcdn.ru/employer-logo/709767.png', '90': 'https://hhcdn.ru/employer-logo/709766.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2343', 'trusted': True}","{'requirement': 'Высшее техническое образование (или учитесь на старших курсах). Уверенное владение SQL (join, group by, having, оконные функции). Опыт программирования на...', 'responsibility': 'Разрабатывать и поддерживать процессы по сбору и преобразованию данных, в том числе feature engineering. Исследовать данные, тестировать гипотезы, готовить визуализацию...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
10,46839025,False,Data-scientist,,False,False,"{'id': '73', 'name': 'Петрозаводск', 'url': 'https://api.hh.ru/areas/73'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-10-23T12:11:57+0300,2021-10-23T12:11:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46839025,,https://api.hh.ru/vacancies/46839025?host=hh.ru,https://hh.ru/vacancy/46839025,[],"{'id': '4771248', 'name': 'К-Скай', 'url': 'https://api.hh.ru/employers/4771248', 'alternate_url': 'https://hh.ru/employer/4771248', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3465694.png', '90': 'https://hhcdn.ru/employer-logo/3465693.png', 'original': 'https://hhcdn.ru/employer-logo-original/756184.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4771248', 'trusted': True}","{'requirement': 'Знание основ математической статистики. Git (умение скачать, загрузить изменения в репозиторий, работа с ветками). Базовый Python (понимание классов, функций, умение...', 'responsibility': 'Работа с базами данных (объединить несколько таблиц, отфильтровать по нескольким критериям, вытащить результат, например, в виде csv). Предобработка данных (работа...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
11,46606037,False,Data Analyst / Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Алтуфьевское шоссе', 'building': '31с7', 'description': None, 'lat': 55.861898, 'lng': 37.583167, 'raw': 'Москва, Алтуфьевское шоссе, 31с7', 'metro': {'station_name': 'Владыкино', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.28', 'line_id': '9', 'lat': 55.848236, 'lng': 37.590451}, 'metro_stations': [{'station_name': 'Владыкино', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.28', 'line_id': '9', 'lat': 55.848236, 'lng': 37.590451}, {'station_name': 'Владыкино', 'line_name': 'МЦК', 'station_id': '95.516', 'line_id': '95', 'lat': 55.847222, 'lng': 37.591944}, {'station_name': 'Отрадное', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.97', 'line_id': '9', 'lat': 55.864273, 'lng': 37.605066}], 'id': '845072'}",,,2021-10-22T11:56:38+0300,2021-10-22T11:56:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46606037,,https://api.hh.ru/vacancies/46606037?host=hh.ru,https://hh.ru/vacancy/46606037,[],"{'id': '59', 'name': 'РОЛЬФ, группа компаний', 'url': 'https://api.hh.ru/employers/59', 'alternate_url': 'https://hh.ru/employer/59', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3909611.jpeg', '240': 'https://hhcdn.ru/employer-logo/3909612.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/867184.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=59', 'trusted': True}","{'requirement': 'Знание и понимание алгоритмов машинного обучения. Знание и понимание математического моделирования и математического анализа. Опыт программирования на Python (желателен). ', 'responsibility': 'Построение альтернативных и рекомендательных моделей, позволяющих повысить KPI при взаимодействий с Клиентом платформы CDP (customer <highlighttext>data</highlighttext> platform). Оценка экономического эффекта...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
12,48709110,False,Data Scientist / Аналитик Data Science,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Академическая', 'line_name': 'Калужско-Рижская', 'station_id': '6.3', 'line_id': '6', 'lat': 55.687147, 'lng': 37.5723}, 'metro_stations': [{'station_name': 'Академическая', 'line_name': 'Калужско-Рижская', 'station_id': '6.3', 'line_id': '6', 'lat': 55.687147, 'lng': 37.5723}], 'id': '3867'}",,,2021-10-23T13:30:02+0300,2021-10-23T13:30:02+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48709110,,https://api.hh.ru/vacancies/48709110?host=hh.ru,https://hh.ru/vacancy/48709110,[],"{'id': '14896', 'name': 'Forecsys', 'url': 'https://api.hh.ru/employers/14896', 'alternate_url': 'https://hh.ru/employer/14896', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/385549.png', '90': 'https://hhcdn.ru/employer-logo/312692.png', 'original': 'https://hhcdn.ru/employer-logo-original/228930.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=14896', 'trusted': True}","{'requirement': 'Опыт работы: от 2-х лет- обязательно. Опыт решения задач из области Time Series Classification/Forecasting. Знание стандартных алгоритмов и...', 'responsibility': 'Задачи обработки естественного языка, в частности, классификации и разметки текстов (NER, NEL, NED, NERD, …). Задачи обнаружения «аномалий» в финансовых потоках...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
13,48991684,False,Аналитик данных (Data scientist),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Хабаровск', 'street': 'улица Тургенева', 'building': '46', 'description': None, 'lat': 48.468892, 'lng': 135.063239, 'raw': 'Хабаровск, улица Тургенева, 46', 'metro': None, 'metro_stations': [], 'id': '759531'}",,,2021-10-23T10:04:27+0300,2021-10-23T10:04:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48991684,,https://api.hh.ru/vacancies/48991684?host=hh.ru,https://hh.ru/vacancy/48991684,[],"{'id': '55572', 'name': 'ЛК Сименс Финанс', 'url': 'https://api.hh.ru/employers/55572', 'alternate_url': 'https://hh.ru/employer/55572', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2399734.jpeg', '90': 'https://hhcdn.ru/employer-logo/2399733.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/489495.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=55572', 'trusted': True}","{'requirement': 'Опыт работы с SQL: сложные SQL запросы, оконные функции, CTE, рекурсивные запросы, оптимизация запросов. Опыт работы с Python и библиотеками...', 'responsibility': 'Перевод системы отчетов с исторического подхода на предиктивно-прогнозный. Портфельная <highlighttext>аналитика</highlighttext>. Разработка новой системы отчетов на основе постоянно обновляемых массивов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
14,48847786,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Москва, Краснопролетарская, 4', 'metro': None, 'metro_stations': [], 'id': '324943'}",,,2021-10-23T15:19:37+0300,2021-10-23T15:19:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48847786,,https://api.hh.ru/vacancies/48847786?host=hh.ru,https://hh.ru/vacancy/48847786,[],"{'id': '4934', 'name': 'Билайн', 'url': 'https://api.hh.ru/employers/4934', 'alternate_url': 'https://hh.ru/employer/4934', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/902351.png', '90': 'https://hhcdn.ru/employer-logo/4050091.png', '240': 'https://hhcdn.ru/employer-logo/4050092.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4934', 'trusted': True}","{'requirement': 'Уверенное владение Python и основными ML-библиотеками (numpy, pandas, sklearn, lightgbm и т.п.). Понимание классических методов и алгоритмов машинного...', 'responsibility': 'Модели оттока, различные uplift/response модели, сегментация базы. А/B тестирование и <highlighttext>аналитика</highlighttext> кампаний. Построение профиля абонента: мэтчинг симкарт, поиск...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
15,44199707,False,Data scientist (Предиктивная аналитика),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-10-21T18:12:03+0300,2021-10-21T18:12:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=44199707,,https://api.hh.ru/vacancies/44199707?host=hh.ru,https://hh.ru/vacancy/44199707,[],"{'id': '211052', 'name': 'Аналитический центр при Правительстве Российской Федерации', 'url': 'https://api.hh.ru/employers/211052', 'alternate_url': 'https://hh.ru/employer/211052', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621915.png', '240': 'https://hhcdn.ru/employer-logo/3621916.png', 'original': 'https://hhcdn.ru/employer-logo-original/795257.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=211052', 'trusted': True}","{'requirement': 'Опыт реализации алгоритмов машинного обучения (Python, R etc.). Понимание основных методов и алгоритмов Machine Learning, а также опыт их использования. ', 'responsibility': 'Статистический анализ и обработка данных. Построение предиктивных моделей. Разработка алгоритмов на Python. Внедрение своих решений в продукт. Оформление решений в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
16,46859374,False,Data Scientist в команду «Матчинг»,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Авиаконструктора Микояна', 'building': '12', 'description': None, 'lat': 55.792589, 'lng': 37.527588, 'raw': 'Москва, улица Авиаконструктора Микояна, 12', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '355947'}",,,2021-10-21T11:48:47+0300,2021-10-21T11:48:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46859374,,https://api.hh.ru/vacancies/46859374?host=hh.ru,https://hh.ru/vacancy/46859374,[],"{'id': '83639', 'name': 'Профи (profi.ru)', 'url': 'https://api.hh.ru/employers/83639', 'alternate_url': 'https://hh.ru/employer/83639', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3788287.png', '240': 'https://hhcdn.ru/employer-logo/3788288.png', 'original': 'https://hhcdn.ru/employer-logo-original/836851.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=83639', 'trusted': True}","{'requirement': 'Опыт работы в роли <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>, ML-инженера или <highlighttext>аналитика</highlighttext> от года. Можешь рассказать, какие модели тебе удалось сделать и...', 'responsibility': 'Преобразовывать бизнес-задачи в математические модели. Для этого надо разбираться, как работает бизнес и продукт, как ведут себя пользователи. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
17,48814962,False,Senior Data Scientist,"{'id': '7172-7172-it', 'name': 'Лента, федеральная розничная сеть, IT '}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-10-22T18:39:20+0300,2021-10-22T18:39:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48814962,,https://api.hh.ru/vacancies/48814962?host=hh.ru,https://hh.ru/vacancy/48814962,[],"{'id': '7172', 'name': 'Лента, федеральная розничная сеть', 'url': 'https://api.hh.ru/employers/7172', 'alternate_url': 'https://hh.ru/employer/7172', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3857704.png', '90': 'https://hhcdn.ru/employer-logo/3857703.png', 'original': 'https://hhcdn.ru/employer-logo-original/854207.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=7172', 'trusted': True}","{'requirement': 'Что нужно знать/уметь: Писать эффективный код (основной стек – Python). Хорошо знать тервер и матстат, ML-методы, уметь в распределенные...', 'responsibility': 'Реализуем весь основной стек офлайн+онлайн ритейла: ассортимент, промо, ценообразование, прогноз спроса, геомодели, клиентская <highlighttext>аналитика</highlighttext>, монетизация данных, диджитал-<highlighttext>аналитика</highlighttext>, АБ тестирование. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
